symbol,ts,open,high,low,close,volume,timeframe
AAPL,2026-04-01 13:57:00,254.66,255.0,254.64,254.77,37511.0,1m
AAPL,2026-04-01 13:58:00,254.82,255.0,254.75,254.88,35223.0,1m
AAPL,2026-04-01 13:59:00,254.88,254.95,254.58,254.62,50536.0,1m
AAPL,2026-04-01 14:00:00,254.6,254.66,254.33,254.49,60878.0,1m
AAPL,2026-04-01 14:01:00,254.52,254.95,254.52,254.77,67244.0,1m
AAPL,2026-04-01 14:02:00,254.75,254.87,254.62,254.83,37346.0,1m
AAPL,2026-04-01 14:03:00,254.82,254.97,254.53,254.54,35105.0,1m
AAPL,2026-04-01 14:04:00,254.53,254.67,254.48,254.66,82955.0,1m
AAPL,2026-04-01 14:05:00,254.68,254.86,254.65,254.81,58705.0,1m
AAPL,2026-04-01 14:06:00,254.83,254.84,254.54,254.73,37192.0,1m
AAPL,2026-04-01 14:07:00,254.71,255.16,254.69,255.0,172629.0,1m
AAPL,2026-04-01 14:08:00,254.97,255.11,254.85,254.94,73744.0,1m
AAPL,2026-04-01 14:09:00,254.97,255.01,254.77,254.85,38401.0,1m
AAPL,2026-04-01 14:10:00,254.83,254.9,254.43,254.76,57195.0,1m
AAPL,2026-04-01 14:11:00,254.74,254.74,254.21,254.36,103579.0,1m
AAPL,2026-04-01 14:12:00,254.34,254.59,254.17,254.36,97179.0,1m
AAPL,2026-04-01 14:13:00,254.34,254.37,254.05,254.07,45393.0,1m
AAPL,2026-04-01 14:14:00,254.05,254.34,253.97,254.28,161016.0,1m
AAPL,2026-04-01 14:15:00,254.26,254.59,254.15,254.22,81712.0,1m
AAPL,2026-04-01 14:16:00,254.22,254.22,253.88,254.11,66493.0,1m
AAPL,2026-04-01 14:17:00,254.12,254.15,254.06,254.13,57485.0,1m
AAPL,2026-04-01 14:18:00,254.12,254.63,254.12,254.61,51720.0,1m
AAPL,2026-04-01 14:19:00,254.6,254.93,254.56,254.93,47860.0,1m
AAPL,2026-04-01 14:20:00,254.94,255.07,254.77,254.98,48574.0,1m
AAPL,2026-04-01 14:21:00,254.97,255.08,254.57,254.72,98632.0,1m
AAPL,2026-04-01 14:22:00,254.72,254.85,254.62,254.75,65472.0,1m
AAPL,2026-04-01 14:23:00,254.76,254.8,254.61,254.78,36757.0,1m
AAPL,2026-04-01 14:24:00,254.8,254.86,254.33,254.43,42017.0,1m
AAPL,2026-04-01 14:25:00,254.45,254.54,254.35,254.51,24090.0,1m
AAPL,2026-04-01 14:26:00,254.53,254.53,254.2,254.2,28883.0,1m
AAPL,2026-04-01 14:27:00,254.18,254.3,254.14,254.18,29780.0,1m
AAPL,2026-04-01 14:28:00,254.12,254.2,254.03,254.06,41797.0,1m
AAPL,2026-04-01 14:29:00,254.07,254.21,254.05,254.12,40759.0,1m
AAPL,2026-04-01 14:30:00,254.17,254.21,253.92,254.03,55410.0,1m
AAPL,2026-04-01 14:31:00,254.04,254.3,253.99,254.2,35430.0,1m
AAPL,2026-04-01 14:32:00,254.22,254.23,253.91,253.91,43734.0,1m
AAPL,2026-04-01 14:33:00,253.91,253.96,253.61,253.68,109947.0,1m
AAPL,2026-04-01 14:34:00,253.66,253.73,253.45,253.46,103445.0,1m
AAPL,2026-04-01 14:35:00,253.45,253.54,253.33,253.43,57191.0,1m
AAPL,2026-04-01 14:36:00,253.42,253.52,253.33,253.47,79221.0,1m
AAPL,2026-04-01 14:37:00,253.45,253.55,253.35,253.51,46138.0,1m
AAPL,2026-04-01 14:38:00,253.49,253.8,253.49,253.67,67573.0,1m
AAPL,2026-04-01 14:39:00,253.73,254.37,253.7,254.17,114642.0,1m
AAPL,2026-04-01 14:40:00,254.16,254.16,253.68,253.83,62016.0,1m
AAPL,2026-04-01 14:41:00,253.85,254.11,253.74,254.11,58871.0,1m
AAPL,2026-04-01 14:42:00,254.09,254.38,254.04,254.28,45738.0,1m
AAPL,2026-04-01 14:43:00,254.26,254.3,254.05,254.15,36174.0,1m
AAPL,2026-04-01 14:44:00,254.16,254.26,254.06,254.15,29811.0,1m
AAPL,2026-04-01 14:45:00,254.18,254.33,254.05,254.19,31043.0,1m
AAPL,2026-04-01 14:46:00,254.17,254.22,253.94,254.09,69026.0,1m
AAPL,2026-04-01 14:47:00,254.08,254.12,253.87,254.1,34059.0,1m
AAPL,2026-04-01 14:48:00,254.08,254.14,253.99,254.02,18818.0,1m
AAPL,2026-04-01 14:49:00,254.04,254.26,253.99,254.19,37007.0,1m
AAPL,2026-04-01 14:50:00,254.17,254.19,254.04,254.08,22512.0,1m
AAPL,2026-04-01 14:51:00,254.07,254.22,253.95,254.13,39018.0,1m
AAPL,2026-04-01 14:52:00,254.13,254.33,254.13,254.22,36949.0,1m
AAPL,2026-04-01 14:53:00,254.23,254.39,254.21,254.33,32850.0,1m
AAPL,2026-04-01 14:54:00,254.32,254.4,254.22,254.23,50568.0,1m
AAPL,2026-04-01 14:55:00,254.24,254.33,254.16,254.2,39348.0,1m
AAPL,2026-04-01 14:56:00,254.2,254.3,254.14,254.22,36192.0,1m
AAPL,2026-04-01 14:57:00,254.26,254.3,254.14,254.25,53545.0,1m
AAPL,2026-04-01 14:58:00,254.23,254.37,254.22,254.28,23860.0,1m
AAPL,2026-04-01 14:59:00,254.26,254.27,254.01,254.13,32704.0,1m
AAPL,2026-04-01 15:00:00,254.14,254.26,254.06,254.26,24518.0,1m
AAPL,2026-04-01 15:01:00,254.23,254.27,254.16,254.21,30331.0,1m
AAPL,2026-04-01 15:02:00,254.19,254.32,254.17,254.23,24834.0,1m
AAPL,2026-04-01 15:03:00,254.24,254.33,254.13,254.18,35267.0,1m
AAPL,2026-04-01 15:04:00,254.19,254.31,254.18,254.2,25630.0,1m
AAPL,2026-04-01 15:05:00,254.19,254.25,254.11,254.21,26617.0,1m
AAPL,2026-04-01 15:06:00,254.22,254.31,254.03,254.1,42896.0,1m
AAPL,2026-04-01 15:07:00,254.1,254.22,254.05,254.21,29063.0,1m
AAPL,2026-04-01 15:08:00,254.19,254.2,254.04,254.18,38498.0,1m
AAPL,2026-04-01 15:09:00,254.17,254.2,254.08,254.15,26292.0,1m
AAPL,2026-04-01 15:10:00,254.15,254.16,253.82,253.83,47804.0,1m
AAPL,2026-04-01 15:11:00,253.84,254.1,253.79,254.03,63443.0,1m
AAPL,2026-04-01 15:12:00,254.02,254.22,253.99,254.21,31511.0,1m
AAPL,2026-04-01 15:13:00,254.2,254.22,254.07,254.09,22281.0,1m
AAPL,2026-04-01 15:14:00,254.07,254.2,254.04,254.16,24720.0,1m
AAPL,2026-04-01 15:15:00,254.17,254.32,254.14,254.21,41309.0,1m
AAPL,2026-04-01 15:16:00,254.21,254.29,254.18,254.22,32017.0,1m
AAPL,2026-04-01 15:17:00,254.21,254.25,254.17,254.24,35366.0,1m
AAPL,2026-04-01 15:18:00,254.23,254.32,254.19,254.32,17259.0,1m
AAPL,2026-04-01 15:19:00,254.32,254.48,254.32,254.45,44226.0,1m
AAPL,2026-04-01 15:20:00,254.44,254.64,254.33,254.59,61194.0,1m
AAPL,2026-04-01 15:21:00,254.59,254.75,254.51,254.56,62151.0,1m
AAPL,2026-04-01 15:22:00,254.56,254.63,254.56,254.62,31975.0,1m
AAPL,2026-04-01 15:23:00,254.63,254.68,254.55,254.56,32685.0,1m
AAPL,2026-04-01 15:24:00,254.55,254.56,254.14,254.18,102130.0,1m
AAPL,2026-04-01 15:25:00,254.17,254.21,254.09,254.15,31719.0,1m
AAPL,2026-04-01 15:26:00,254.15,254.22,254.03,254.06,34977.0,1m
AAPL,2026-04-01 15:27:00,254.07,254.12,253.97,254.08,52372.0,1m
AAPL,2026-04-01 15:28:00,254.08,254.32,254.04,254.22,36449.0,1m
AAPL,2026-04-01 15:29:00,254.14,254.23,254.13,254.15,17861.0,1m
AAPL,2026-04-01 15:30:00,254.16,254.16,253.85,253.91,40656.0,1m
AAPL,2026-04-01 15:31:00,253.91,254.21,253.91,254.2,24097.0,1m
AAPL,2026-04-01 15:32:00,254.2,254.22,253.94,253.99,27690.0,1m
AAPL,2026-04-01 15:33:00,253.99,254.0,253.88,253.97,31054.0,1m
AAPL,2026-04-01 15:34:00,253.96,253.98,253.76,253.89,49243.0,1m
AAPL,2026-04-01 15:35:00,253.91,254.19,253.91,254.07,47436.0,1m
AAPL,2026-04-01 15:36:00,254.07,254.17,254.01,254.15,21148.0,1m
AAPL,2026-04-01 15:37:00,254.13,254.21,254.08,254.14,32584.0,1m
AAPL,2026-04-01 15:38:00,254.12,254.16,254.08,254.09,24867.0,1m
AAPL,2026-04-01 15:39:00,254.1,254.17,254.06,254.11,16482.0,1m
AAPL,2026-04-01 15:40:00,254.13,254.13,253.93,253.98,19523.0,1m
AAPL,2026-04-01 15:41:00,253.98,254.08,253.93,253.93,28750.0,1m
AAPL,2026-04-01 15:42:00,253.95,253.96,253.89,253.93,19657.0,1m
AAPL,2026-04-01 15:43:00,253.92,253.96,253.87,253.92,25162.0,1m
AAPL,2026-04-01 15:44:00,253.87,253.97,253.87,253.95,31200.0,1m
AAPL,2026-04-01 15:45:00,253.93,254.13,253.93,253.98,33315.0,1m
AAPL,2026-04-01 15:46:00,253.98,254.03,253.91,253.92,26341.0,1m
AAPL,2026-04-01 15:47:00,253.91,254.23,253.85,254.23,48972.0,1m
AAPL,2026-04-01 15:48:00,254.23,254.24,254.09,254.23,44576.0,1m
AAPL,2026-04-01 15:49:00,254.23,254.52,254.2,254.42,74040.0,1m
AAPL,2026-04-01 15:50:00,254.44,254.59,254.41,254.52,33433.0,1m
AAPL,2026-04-01 15:51:00,254.53,254.6,254.43,254.56,20428.0,1m
AAPL,2026-04-01 15:52:00,254.57,254.7,254.55,254.59,29746.0,1m
AAPL,2026-04-01 15:53:00,254.59,254.61,254.5,254.56,14905.0,1m
AAPL,2026-04-01 15:54:00,254.57,254.57,254.47,254.55,19292.0,1m
AAPL,2026-04-01 15:55:00,254.55,254.59,254.51,254.52,18791.0,1m
AAPL,2026-04-01 15:56:00,254.54,254.69,254.53,254.54,26391.0,1m
AAPL,2026-04-01 15:57:00,254.53,254.66,254.51,254.65,23942.0,1m
AAPL,2026-04-01 15:58:00,254.66,254.82,254.66,254.81,33055.0,1m
AAPL,2026-04-01 15:59:00,254.79,254.8,254.59,254.62,28235.0,1m
AAPL,2026-04-01 16:00:00,254.62,254.79,254.62,254.73,28432.0,1m
AAPL,2026-04-01 16:01:00,254.72,254.81,254.69,254.77,21859.0,1m
AAPL,2026-04-01 16:02:00,254.79,254.79,254.63,254.65,15176.0,1m
AAPL,2026-04-01 16:03:00,254.62,254.68,254.55,254.63,23442.0,1m
AAPL,2026-04-01 16:04:00,254.64,254.75,254.62,254.72,21283.0,1m
AAPL,2026-04-01 16:05:00,254.74,254.8,254.62,254.64,63974.0,1m
AAPL,2026-04-01 16:06:00,254.67,254.71,254.57,254.61,22342.0,1m
AAPL,2026-04-01 16:07:00,254.59,254.65,254.51,254.52,19749.0,1m
AAPL,2026-04-01 16:08:00,254.51,254.58,254.46,254.56,45128.0,1m
AAPL,2026-04-01 16:09:00,254.58,254.67,254.56,254.66,18853.0,1m
AAPL,2026-04-01 16:10:00,254.64,254.66,254.57,254.62,27476.0,1m
AAPL,2026-04-01 16:11:00,254.65,254.66,254.45,254.55,50407.0,1m
AAPL,2026-04-01 16:12:00,254.53,254.54,254.35,254.36,34969.0,1m
AAPL,2026-04-01 16:13:00,254.35,254.46,254.35,254.41,22343.0,1m
AAPL,2026-04-01 16:14:00,254.4,254.44,254.31,254.4,35400.0,1m
AAPL,2026-04-01 16:15:00,254.38,254.44,254.28,254.28,33176.0,1m
AAPL,2026-04-01 16:16:00,254.27,254.29,254.15,254.26,30829.0,1m
AAPL,2026-04-01 16:17:00,254.24,254.24,254.1,254.11,24895.0,1m
AAPL,2026-04-01 16:18:00,254.11,254.38,254.09,254.37,30553.0,1m
AAPL,2026-04-01 16:19:00,254.38,254.51,254.32,254.35,28053.0,1m
AAPL,2026-04-01 16:20:00,254.36,254.45,254.34,254.42,21965.0,1m
AAPL,2026-04-01 16:21:00,254.42,254.54,254.41,254.54,26459.0,1m
AAPL,2026-04-01 16:22:00,254.51,254.58,254.49,254.53,18097.0,1m
AAPL,2026-04-01 16:23:00,254.52,254.58,254.49,254.54,16972.0,1m
AAPL,2026-04-01 16:24:00,254.53,254.55,254.44,254.45,20386.0,1m
AAPL,2026-04-01 16:25:00,254.45,254.49,254.38,254.49,12527.0,1m
AAPL,2026-04-01 16:26:00,254.5,254.55,254.4,254.43,24409.0,1m
AAPL,2026-04-01 16:27:00,254.42,254.52,254.34,254.51,12614.0,1m
AAPL,2026-04-01 16:28:00,254.52,254.59,254.42,254.44,13124.0,1m
AAPL,2026-04-01 16:29:00,254.45,254.49,254.37,254.43,20079.0,1m
AAPL,2026-04-01 16:30:00,254.44,254.44,254.28,254.34,18852.0,1m
AAPL,2026-04-01 16:31:00,254.34,254.34,254.22,254.23,20657.0,1m
AAPL,2026-04-01 16:32:00,254.23,254.41,254.22,254.4,12500.0,1m
AAPL,2026-04-01 16:33:00,254.39,254.53,254.38,254.5,22148.0,1m
AAPL,2026-04-01 16:34:00,254.51,254.61,254.49,254.61,16788.0,1m
AAPL,2026-04-01 16:35:00,254.6,254.71,254.6,254.68,23583.0,1m
AAPL,2026-04-01 16:36:00,254.68,254.82,254.67,254.78,24258.0,1m
AAPL,2026-04-01 16:37:00,254.76,254.83,254.68,254.79,28525.0,1m
AAPL,2026-04-01 16:38:00,254.78,254.82,254.72,254.72,17757.0,1m
AAPL,2026-04-01 16:39:00,254.72,254.76,254.7,254.75,17720.0,1m
AAPL,2026-04-01 16:40:00,254.75,254.81,254.73,254.76,19816.0,1m
AAPL,2026-04-01 16:41:00,254.76,254.82,254.75,254.79,19414.0,1m
AAPL,2026-04-01 16:42:00,254.77,254.83,254.75,254.8,18122.0,1m
AAPL,2026-04-01 16:43:00,254.79,254.83,254.73,254.76,14843.0,1m
AAPL,2026-04-01 16:44:00,254.77,254.82,254.75,254.78,16015.0,1m
AAPL,2026-04-01 16:45:00,254.77,254.89,254.76,254.85,42113.0,1m
AAPL,2026-04-01 16:46:00,254.83,254.88,254.77,254.79,47871.0,1m
AAPL,2026-04-01 16:47:00,254.78,254.9,254.74,254.9,35173.0,1m
AAPL,2026-04-01 16:48:00,254.9,254.91,254.83,254.84,15590.0,1m
AAPL,2026-04-01 16:49:00,254.84,254.89,254.77,254.89,37172.0,1m
AAPL,2026-04-01 16:50:00,254.9,254.96,254.87,254.88,18550.0,1m
AAPL,2026-04-01 16:51:00,254.87,254.88,254.77,254.81,16745.0,1m
AAPL,2026-04-01 16:52:00,254.81,254.85,254.79,254.83,22367.0,1m
AAPL,2026-04-01 16:53:00,254.83,254.88,254.82,254.84,11549.0,1m
AAPL,2026-04-01 16:54:00,254.83,254.92,254.74,254.75,45945.0,1m
AAPL,2026-04-01 16:55:00,254.74,254.74,254.51,254.54,34615.0,1m
AAPL,2026-04-01 16:56:00,254.54,254.55,254.44,254.51,25708.0,1m
AAPL,2026-04-01 16:57:00,254.51,254.69,254.5,254.67,28147.0,1m
AAPL,2026-04-01 16:58:00,254.68,254.72,254.61,254.61,23827.0,1m
AAPL,2026-04-01 16:59:00,254.62,254.65,254.59,254.6,13194.0,1m
AAPL,2026-04-01 17:00:00,254.59,254.65,254.5,254.55,17223.0,1m
AAPL,2026-04-01 17:01:00,254.56,254.68,254.56,254.64,22782.0,1m
AAPL,2026-04-01 17:02:00,254.64,254.71,254.61,254.67,10030.0,1m
AAPL,2026-04-01 17:03:00,254.66,254.78,254.59,254.77,14984.0,1m
AAPL,2026-04-01 17:04:00,254.74,254.85,254.71,254.79,15828.0,1m
AAPL,2026-04-01 17:05:00,254.8,254.8,254.71,254.74,27498.0,1m
AAPL,2026-04-01 17:06:00,254.75,254.86,254.73,254.79,28906.0,1m
AAPL,2026-04-01 17:07:00,254.81,254.92,254.8,254.89,11914.0,1m
AAPL,2026-04-01 17:08:00,254.89,255.06,254.89,255.02,40942.0,1m
AAPL,2026-04-01 17:09:00,255.02,255.13,255.01,255.07,38182.0,1m
AAPL,2026-04-01 17:10:00,255.09,255.17,255.03,255.04,20986.0,1m
AAPL,2026-04-01 17:11:00,255.03,255.06,254.94,255.0,27899.0,1m
AAPL,2026-04-01 17:12:00,255.0,255.07,254.97,254.99,25763.0,1m
AAPL,2026-04-01 17:13:00,254.99,255.0,254.96,254.99,16153.0,1m
AAPL,2026-04-01 17:14:00,254.99,254.99,254.93,254.98,18263.0,1m
AAPL,2026-04-01 17:15:00,254.96,255.04,254.96,255.01,12883.0,1m
AAPL,2026-04-01 17:16:00,255.02,255.09,254.99,255.0,32041.0,1m
AAPL,2026-04-01 17:17:00,254.99,255.15,254.99,255.12,47089.0,1m
AAPL,2026-04-01 17:18:00,255.12,255.15,255.07,255.09,36085.0,1m
AAPL,2026-04-01 17:19:00,255.09,255.13,255.04,255.06,14504.0,1m
AAPL,2026-04-01 17:20:00,255.06,255.21,255.04,255.17,25381.0,1m
AAPL,2026-04-01 17:21:00,255.16,255.24,255.14,255.22,23265.0,1m
AAPL,2026-04-01 17:22:00,255.24,255.24,255.15,255.23,20134.0,1m
AAPL,2026-04-01 17:23:00,255.24,255.38,255.23,255.38,27948.0,1m
AAPL,2026-04-01 17:24:00,255.38,255.4,255.2,255.28,47535.0,1m
AAPL,2026-04-01 17:25:00,255.28,255.31,255.18,255.26,32220.0,1m
AAPL,2026-04-01 17:26:00,255.28,255.32,255.19,255.24,15680.0,1m
AAPL,2026-04-01 17:27:00,255.23,255.24,255.07,255.1,13473.0,1m
AAPL,2026-04-01 17:28:00,255.09,255.22,255.08,255.2,26497.0,1m
AAPL,2026-04-01 17:29:00,255.22,255.26,255.09,255.14,31101.0,1m
AAPL,2026-04-01 17:30:00,255.13,255.25,255.07,255.11,19142.0,1m
AAPL,2026-04-01 17:31:00,255.12,255.2,255.11,255.13,7520.0,1m
AAPL,2026-04-01 17:32:00,255.12,255.12,254.93,254.94,34854.0,1m
AAPL,2026-04-01 17:33:00,254.95,254.99,254.9,254.9,29176.0,1m
AAPL,2026-04-01 17:34:00,254.89,254.91,254.76,254.77,61671.0,1m
AAPL,2026-04-01 17:35:00,254.78,254.9,254.76,254.88,33613.0,1m
AAPL,2026-04-01 17:36:00,254.89,255.07,254.88,254.99,41357.0,1m
AAPL,2026-04-01 17:37:00,255.0,255.22,254.94,255.21,45691.0,1m
AAPL,2026-04-01 17:38:00,255.21,255.24,255.13,255.15,41465.0,1m
AAPL,2026-04-01 17:39:00,255.15,255.26,255.12,255.19,27844.0,1m
AAPL,2026-04-01 17:40:00,255.2,255.23,255.11,255.14,34790.0,1m
AAPL,2026-04-01 17:41:00,255.14,255.24,255.11,255.12,38895.0,1m
AAPL,2026-04-01 17:42:00,255.15,255.23,255.14,255.19,20769.0,1m
AAPL,2026-04-01 17:43:00,255.18,255.18,254.96,254.97,25796.0,1m
AAPL,2026-04-01 17:44:00,254.95,255.01,254.92,254.96,19692.0,1m
AAPL,2026-04-01 17:45:00,254.99,255.14,254.99,255.13,20494.0,1m
AAPL,2026-04-01 17:46:00,255.14,255.23,255.12,255.16,29463.0,1m
AAPL,2026-04-01 17:47:00,255.17,255.26,255.14,255.23,12871.0,1m
AAPL,2026-04-01 17:48:00,255.23,255.27,255.05,255.06,28451.0,1m
AAPL,2026-04-01 17:49:00,255.05,255.06,254.96,254.98,26986.0,1m
AAPL,2026-04-01 17:50:00,254.98,255.13,254.97,255.1,16421.0,1m
AAPL,2026-04-01 17:51:00,255.09,255.22,255.09,255.18,25609.0,1m
AAPL,2026-04-01 17:52:00,255.16,255.19,255.06,255.19,29079.0,1m
AAPL,2026-04-01 17:53:00,255.19,255.28,255.17,255.19,43690.0,1m
AAPL,2026-04-01 17:54:00,255.19,255.25,255.15,255.15,19919.0,1m
AAPL,2026-04-01 17:55:00,255.14,255.23,255.14,255.18,14468.0,1m
AAPL,2026-04-01 17:56:00,255.17,255.19,254.98,255.08,23616.0,1m
AAPL,2026-04-01 17:57:00,255.11,255.11,255.02,255.03,25742.0,1m
AAPL,2026-04-01 17:58:00,255.01,255.04,254.76,254.77,24274.0,1m
AAPL,2026-04-01 17:59:00,254.79,254.89,254.78,254.79,20091.0,1m
AAPL,2026-04-01 18:00:00,254.75,254.81,254.63,254.65,24483.0,1m
AAPL,2026-04-01 18:01:00,254.65,254.71,254.57,254.67,33603.0,1m
AAPL,2026-04-01 18:02:00,254.68,254.68,254.51,254.62,44634.0,1m
AAPL,2026-04-01 18:03:00,254.61,254.71,254.57,254.65,43232.0,1m
AAPL,2026-04-01 18:04:00,254.65,254.81,254.59,254.77,33868.0,1m
AAPL,2026-04-01 18:05:00,254.76,254.84,254.73,254.73,29291.0,1m
AAPL,2026-04-01 18:06:00,254.74,254.77,254.65,254.72,14887.0,1m
AAPL,2026-04-01 18:07:00,254.71,254.77,254.69,254.75,18724.0,1m
AAPL,2026-04-01 18:08:00,254.77,254.79,254.67,254.7,13046.0,1m
AAPL,2026-04-01 18:09:00,254.68,254.87,254.68,254.85,27013.0,1m
AAPL,2026-04-01 18:10:00,254.82,254.91,254.75,254.8,22068.0,1m
AAPL,2026-04-01 18:11:00,254.77,254.79,254.7,254.75,16285.0,1m
AAPL,2026-04-01 18:12:00,254.74,254.81,254.73,254.76,8622.0,1m
AAPL,2026-04-01 18:13:00,254.75,254.85,254.7,254.82,18805.0,1m
AAPL,2026-04-01 18:14:00,254.81,254.86,254.79,254.79,15653.0,1m
AAPL,2026-04-01 18:15:00,254.78,254.83,254.74,254.83,17147.0,1m
AAPL,2026-04-01 18:16:00,254.86,254.91,254.76,254.78,24384.0,1m
AAPL,2026-04-01 18:17:00,254.83,254.85,254.76,254.84,22217.0,1m
AAPL,2026-04-01 18:18:00,254.85,254.87,254.66,254.68,61047.0,1m
AAPL,2026-04-01 18:19:00,254.67,254.72,254.55,254.72,27693.0,1m
AAPL,2026-04-01 18:20:00,254.72,254.79,254.56,254.61,30511.0,1m
AAPL,2026-04-01 18:21:00,254.6,254.7,254.55,254.62,18993.0,1m
AAPL,2026-04-01 18:22:00,254.61,254.66,254.56,254.59,22631.0,1m
AAPL,2026-04-01 18:23:00,254.61,254.65,254.44,254.52,30993.0,1m
AAPL,2026-04-01 18:24:00,254.5,254.53,254.22,254.23,45401.0,1m
AAPL,2026-04-01 18:25:00,254.23,254.32,254.1,254.31,67637.0,1m
AAPL,2026-04-01 18:26:00,254.3,254.51,254.29,254.44,54235.0,1m
AAPL,2026-04-01 18:27:00,254.45,254.47,254.31,254.34,26727.0,1m
AAPL,2026-04-01 18:28:00,254.37,254.5,254.28,254.34,26149.0,1m
AAPL,2026-04-01 18:29:00,254.34,254.36,254.25,254.31,24089.0,1m
AAPL,2026-04-01 18:30:00,254.32,254.42,254.28,254.37,39832.0,1m
AAPL,2026-04-01 18:31:00,254.35,254.36,254.18,254.22,41486.0,1m
AAPL,2026-04-01 18:32:00,254.25,254.3,254.17,254.22,38046.0,1m
AAPL,2026-04-01 18:33:00,254.24,254.34,254.18,254.24,18010.0,1m
AAPL,2026-04-01 18:34:00,254.23,254.24,254.14,254.17,16269.0,1m
AAPL,2026-04-01 18:35:00,254.17,254.18,253.97,254.06,112484.0,1m
AAPL,2026-04-01 18:36:00,254.04,254.25,254.01,254.19,33921.0,1m
AAPL,2026-04-01 18:37:00,254.21,254.27,254.11,254.12,18481.0,1m
AAPL,2026-04-01 18:38:00,254.13,254.26,254.09,254.18,26285.0,1m
AAPL,2026-04-01 18:39:00,254.2,254.5,254.18,254.4,47213.0,1m
AAPL,2026-04-01 18:40:00,254.39,254.53,254.34,254.44,53469.0,1m
AAPL,2026-04-01 18:41:00,254.45,254.67,254.41,254.58,31674.0,1m
AAPL,2026-04-01 18:42:00,254.54,254.63,254.54,254.58,28901.0,1m
AAPL,2026-04-01 18:43:00,254.57,254.68,254.48,254.65,19254.0,1m
AAPL,2026-04-01 18:44:00,254.64,254.7,254.59,254.67,21862.0,1m
AAPL,2026-04-01 18:45:00,254.67,254.7,254.58,254.58,28817.0,1m
AAPL,2026-04-01 18:46:00,254.57,254.68,254.48,254.5,35731.0,1m
AAPL,2026-04-01 18:47:00,254.51,254.63,254.46,254.62,39726.0,1m
AAPL,2026-04-01 18:48:00,254.63,254.71,254.55,254.59,17272.0,1m
AAPL,2026-04-01 18:49:00,254.56,254.57,254.44,254.51,23810.0,1m
AAPL,2026-04-01 18:50:00,254.52,254.6,254.39,254.41,23518.0,1m
AAPL,2026-04-01 18:51:00,254.4,254.4,254.23,254.32,23366.0,1m
AAPL,2026-04-01 18:52:00,254.31,254.39,254.28,254.35,38179.0,1m
AAPL,2026-04-01 18:53:00,254.33,254.45,254.29,254.44,16632.0,1m
AAPL,2026-04-01 18:54:00,254.45,254.47,254.32,254.38,17005.0,1m
AAPL,2026-04-01 18:55:00,254.37,254.37,254.23,254.34,35107.0,1m
AAPL,2026-04-01 18:56:00,254.34,254.45,254.3,254.41,22173.0,1m
AAPL,2026-04-01 18:57:00,254.41,254.41,254.25,254.38,26390.0,1m
AAPL,2026-04-01 18:58:00,254.37,254.38,254.24,254.33,27205.0,1m
AAPL,2026-04-01 18:59:00,254.34,254.42,254.33,254.42,19109.0,1m
AAPL,2026-04-01 19:00:00,254.41,254.57,254.4,254.52,32475.0,1m
AAPL,2026-04-01 19:01:00,254.54,254.64,254.52,254.55,36345.0,1m
AAPL,2026-04-01 19:02:00,254.57,254.73,254.56,254.65,33065.0,1m
AAPL,2026-04-01 19:03:00,254.65,254.65,254.43,254.46,21444.0,1m
AAPL,2026-04-01 19:04:00,254.46,254.51,254.38,254.47,12376.0,1m
AAPL,2026-04-01 19:05:00,254.5,254.77,254.49,254.75,25790.0,1m
AAPL,2026-04-01 19:06:00,254.75,254.79,254.64,254.68,28831.0,1m
AAPL,2026-04-01 19:07:00,254.71,254.73,254.59,254.59,17887.0,1m
AAPL,2026-04-01 19:08:00,254.58,254.64,254.51,254.64,32431.0,1m
AAPL,2026-04-01 19:09:00,254.64,254.71,254.62,254.7,17374.0,1m
AAPL,2026-04-01 19:10:00,254.69,254.77,254.63,254.65,49108.0,1m
AAPL,2026-04-01 19:11:00,254.67,254.69,254.6,254.68,51289.0,1m
AAPL,2026-04-01 19:12:00,254.69,254.85,254.69,254.81,53543.0,1m
AAPL,2026-04-01 19:13:00,254.82,254.92,254.77,254.9,27998.0,1m
AAPL,2026-04-01 19:14:00,254.89,254.99,254.87,254.97,45363.0,1m
AAPL,2026-04-01 19:15:00,254.97,255.05,254.96,255.01,49821.0,1m
AAPL,2026-04-01 19:16:00,255.01,255.07,254.89,254.9,53608.0,1m
AAPL,2026-04-01 19:17:00,254.9,254.97,254.84,254.95,39256.0,1m
AAPL,2026-04-01 19:18:00,254.95,255.14,254.94,255.11,44459.0,1m
AAPL,2026-04-01 19:19:00,255.1,255.16,254.95,255.04,59457.0,1m
AAPL,2026-04-01 19:20:00,255.05,255.21,255.02,255.19,58437.0,1m
AAPL,2026-04-01 19:21:00,255.2,255.27,255.02,255.09,45162.0,1m
AAPL,2026-04-01 19:22:00,255.09,255.22,255.09,255.18,67997.0,1m
AAPL,2026-04-01 19:23:00,255.18,255.25,255.16,255.25,61672.0,1m
AAPL,2026-04-01 19:24:00,255.25,255.29,255.21,255.26,34556.0,1m
AAPL,2026-04-01 19:25:00,255.26,255.36,255.24,255.3,43209.0,1m
AAPL,2026-04-01 19:26:00,255.31,255.45,255.31,255.45,41492.0,1m
AAPL,2026-04-01 19:27:00,255.45,255.52,255.41,255.52,108257.0,1m
AAPL,2026-04-01 19:28:00,255.51,255.63,255.5,255.59,49158.0,1m
